loss,val_loss,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
6.075445652008057,4.608532428741455,0.8561937808990479,True,False,,,75,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-29,1638107489,73.20433974266052,41603,766cc67070bd,172.17.0.2,73.20433974266052,0,75
6.072299480438232,4.607997417449951,0.9113147258758545,True,False,,,76,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-30,1638107490,74.11565446853638,41603,766cc67070bd,172.17.0.2,74.11565446853638,0,76
6.074179649353027,4.607448577880859,0.8033356666564941,True,False,,,77,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-30,1638107490,74.91899013519287,41603,766cc67070bd,172.17.0.2,74.91899013519287,0,77
6.060240268707275,4.607150077819824,0.8637995719909668,True,False,,,78,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-31,1638107491,75.78278970718384,41603,766cc67070bd,172.17.0.2,75.78278970718384,0,78
6.0900444984436035,4.6066436767578125,0.7794773578643799,True,False,,,79,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-32,1638107492,76.56226706504822,41603,766cc67070bd,172.17.0.2,76.56226706504822,0,79
6.063992023468018,4.606120586395264,0.9202282428741455,True,False,,,80,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-33,1638107493,77.48249530792236,41603,766cc67070bd,172.17.0.2,77.48249530792236,0,80
6.075334548950195,4.605297565460205,1.1448936462402344,True,False,,,81,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-34,1638107494,78.6273889541626,41603,766cc67070bd,172.17.0.2,78.6273889541626,0,81
6.07343053817749,4.6046671867370605,0.8488633632659912,True,False,,,82,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-35,1638107495,79.47625231742859,41603,766cc67070bd,172.17.0.2,79.47625231742859,0,82
6.072684288024902,4.604267120361328,0.8383522033691406,True,False,,,83,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-36,1638107496,80.31460452079773,41603,766cc67070bd,172.17.0.2,80.31460452079773,0,83
6.06865930557251,4.603582382202148,0.7715678215026855,True,False,,,84,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-37,1638107497,81.08617234230042,41603,766cc67070bd,172.17.0.2,81.08617234230042,0,84
6.059973239898682,4.603030681610107,0.7464046478271484,True,False,,,85,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-37,1638107497,81.83257699012756,41603,766cc67070bd,172.17.0.2,81.83257699012756,0,85
6.052069187164307,4.602363586425781,0.7848381996154785,True,False,,,86,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-38,1638107498,82.61741518974304,41603,766cc67070bd,172.17.0.2,82.61741518974304,0,86
6.070971488952637,4.60172176361084,0.9063577651977539,True,False,,,87,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-39,1638107499,83.5237729549408,41603,766cc67070bd,172.17.0.2,83.5237729549408,0,87
6.060238838195801,4.601171970367432,0.8275740146636963,True,False,,,88,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-40,1638107500,84.35134696960449,41603,766cc67070bd,172.17.0.2,84.35134696960449,0,88
6.064517974853516,4.600620746612549,0.8452877998352051,True,False,,,89,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-41,1638107501,85.1966347694397,41603,766cc67070bd,172.17.0.2,85.1966347694397,0,89
6.06376314163208,4.600377559661865,0.76149582862854,True,False,,,90,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-42,1638107502,85.95813059806824,41603,766cc67070bd,172.17.0.2,85.95813059806824,0,90
6.054993152618408,4.600171089172363,0.7551052570343018,True,False,,,91,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-42,1638107502,86.71323585510254,41603,766cc67070bd,172.17.0.2,86.71323585510254,0,91
6.043885707855225,4.600155830383301,0.763411283493042,True,False,,,92,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-43,1638107503,87.47664713859558,41603,766cc67070bd,172.17.0.2,87.47664713859558,0,92
6.053779125213623,4.599696636199951,0.7710103988647461,True,False,,,93,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-44,1638107504,88.24765753746033,41603,766cc67070bd,172.17.0.2,88.24765753746033,0,93
6.056698799133301,4.598846912384033,0.7867729663848877,True,False,,,94,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-45,1638107505,89.03443050384521,41603,766cc67070bd,172.17.0.2,89.03443050384521,0,94
6.075326919555664,4.598519802093506,0.768578052520752,True,False,,,95,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-45,1638107505,89.80300855636597,41603,766cc67070bd,172.17.0.2,89.80300855636597,0,95
6.068172931671143,4.598082065582275,0.7930715084075928,True,False,,,96,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-46,1638107506,90.59608006477356,41603,766cc67070bd,172.17.0.2,90.59608006477356,0,96
6.046828746795654,4.597681045532227,0.7846634387969971,True,False,,,97,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-47,1638107507,91.38074350357056,41603,766cc67070bd,172.17.0.2,91.38074350357056,0,97
6.063823223114014,4.597630023956299,0.7689094543457031,True,False,,,98,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-48,1638107508,92.14965295791626,41603,766cc67070bd,172.17.0.2,92.14965295791626,0,98
6.060581684112549,4.5975141525268555,0.7620749473571777,True,False,,,99,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-48,1638107508,92.91172790527344,41603,766cc67070bd,172.17.0.2,92.91172790527344,0,99
6.052451133728027,4.597593784332275,0.7707269191741943,,False,,,100,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-49,1638107509,93.68245482444763,41603,766cc67070bd,172.17.0.2,93.68245482444763,0,100
6.060628890991211,4.597136497497559,0.7766883373260498,True,False,,,101,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-50,1638107510,94.45914316177368,41603,766cc67070bd,172.17.0.2,94.45914316177368,0,101
6.050739288330078,4.597144603729248,0.7688710689544678,,False,,,102,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-51,1638107511,95.22801423072815,41603,766cc67070bd,172.17.0.2,95.22801423072815,0,102
6.0557169914245605,4.596683979034424,0.7941946983337402,True,False,,,103,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-52,1638107512,96.02220892906189,41603,766cc67070bd,172.17.0.2,96.02220892906189,0,103
6.046639919281006,4.596560478210449,0.7593026161193848,True,False,,,104,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-52,1638107512,96.78151154518127,41603,766cc67070bd,172.17.0.2,96.78151154518127,0,104
6.06711483001709,4.596186637878418,0.8153378963470459,True,False,,,105,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-53,1638107513,97.59684944152832,41603,766cc67070bd,172.17.0.2,97.59684944152832,0,105
6.048968315124512,4.595633029937744,1.1802685260772705,True,False,,,106,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-54,1638107514,98.77711796760559,41603,766cc67070bd,172.17.0.2,98.77711796760559,0,106
6.0457611083984375,4.59535551071167,0.7821826934814453,True,False,,,107,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-55,1638107515,99.55930066108704,41603,766cc67070bd,172.17.0.2,99.55930066108704,0,107
6.0532355308532715,4.594555377960205,0.8918483257293701,True,False,,,108,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-56,1638107516,100.4511489868164,41603,766cc67070bd,172.17.0.2,100.4511489868164,0,108
6.065793037414551,4.594026565551758,0.7540185451507568,True,False,,,109,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-57,1638107517,101.20516753196716,41603,766cc67070bd,172.17.0.2,101.20516753196716,0,109
6.0620012283325195,4.593793869018555,0.7967932224273682,True,False,,,110,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-58,1638107518,102.00196075439453,41603,766cc67070bd,172.17.0.2,102.00196075439453,0,110
6.050276756286621,4.593593120574951,0.7660305500030518,True,False,,,111,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-58,1638107518,102.76799130439758,41603,766cc67070bd,172.17.0.2,102.76799130439758,0,111
6.033310890197754,4.59332275390625,0.7699687480926514,True,False,,,112,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-59,1638107519,103.53796005249023,41603,766cc67070bd,172.17.0.2,103.53796005249023,0,112
